product_id,product_name,category,start_date,usd_price
39,GPS Furuno Vector,eletrônicos,2020-08-06,6007.67
39,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87
40,Sonda Furuno Maré Tidal,eletrônicos,2017-02-22,4602.52
40,Sonda Furuno Maré Tidal,eletrônicos,2018-07-26,3809.13
40,Sonda Furuno Maré Tidal,eletrônicos,2018-02-08,3768.44
40,Sonda Furuno Maré Tidal,eletrônicos,2019-06-13,3691.55
40,Sonda Furuno Maré Tidal,eletrônicos,2019-07-30,3743.08
40,Sonda Furuno Maré Tidal,eletrônicos,2020-07-05,2430.48
40,Sonda Furuno Maré Tidal,eletrônicos,2020-12-29,2731.06
40,Sonda Furuno Maré Tidal,eletrônicos,2022-02-06,2962.85
40,Sonda Furuno Maré Tidal,eletrônicos,2022-12-23,2757.45
40,Sonda Furuno Maré Tidal,eletrônicos,2023-01-08,2970.73
40,Sonda Furuno Maré Tidal,eletrônicos,2024-01-19,2881.94
40,Sonda Furuno Maré Tidal,eletrônicos,2024-04-03,2867.26
41,GPS Simrad Flow Pulse,eletrônicos,2017-06-12,3276.86
41,GPS Simrad Flow Pulse,eletrônicos,2020-08-10,1886.32
41,GPS Simrad Flow Pulse,eletrônicos,2023-06-01,2005.71
41,GPS Simrad Flow Pulse,eletrônicos,2024-07-22,1906.75
41,GPS Simrad Flow Pulse,eletrônicos,2024-01-10,1944.42
41,GPS Simrad Flow Pulse,eletrônicos,2024-12-12,1784.45
41,GPS Simrad Flow Pulse,eletrônicos,2025-01-23,1784.72
42,Transponder Lowrance Axis,eletrônicos,2017-10-04,1908.37
42,Transponder Lowrance Axis,eletrônicos,2017-06-06,1826.47
42,Transponder Lowrance Axis,eletrônicos,2022-05-27,1263.57
43,Sonda AIS Barracuda,eletrônicos,2018-06-02,10763.6
43,Sonda AIS Barracuda,eletrônicos,2021-02-17,6483.57
43,Sonda AIS Barracuda,eletrônicos,2021-12-28,6219.32
43,Sonda AIS Barracuda,eletrônicos,2025-07-10,6577.74
44,GPS Simrad Zen Hydra Peak,eletrônicos,2017-03-24,3455.31
44,GPS Simrad Zen Hydra Peak,eletrônicos,2017-06-21,3251.06
44,GPS Simrad Zen Hydra Peak,eletrônicos,2017-08-29,3410.28
44,GPS Simrad Zen Hydra Peak,eletrônicos,2017-09-18,3460.07
44,GPS Simrad Zen Hydra Peak,eletrônicos,2017-10-25,3337.4
44,GPS Simrad Zen Hydra Peak,eletrônicos,2019-09-26,2606.38
44,GPS Simrad Zen Hydra Peak,eletrônicos,2022-01-17,1963.02
44,GPS Simrad Zen Hydra Peak,eletrônicos,2024-05-02,2159.34
44,GPS Simrad Zen Hydra Peak,eletrônicos,2025-02-19,1893.25
44,GPS Simrad Zen Hydra Peak,eletrônicos,2025-08-25,1995.06
45,GPS Furuno Current,eletrônicos,2016-05-17,2827.13
45,GPS Furuno Current,eletrônicos,2017-06-23,2970.88
45,GPS Furuno Current,eletrônicos,2018-08-11,2649.11
45,GPS Furuno Current,eletrônicos,2019-02-14,2623.5
45,GPS Furuno Current,eletrônicos,2019-05-22,2462.26
45,GPS Furuno Current,eletrônicos,2020-07-21,1894.47
45,GPS Furuno Current,eletrônicos,2020-11-17,1835.31
45,GPS Furuno Current,eletrônicos,2022-03-02,1867.95
45,GPS Furuno Current,eletrônicos,2022-02-14,1900.9
45,GPS Furuno Current,eletrônicos,2023-03-22,1881.33
45,GPS Furuno Current,eletrônicos,2025-05-19,1750.24
46,Sonda AIS Magnum Boost,eletrônicos,2016-06-10,1542.77
46,Sonda AIS Magnum Boost,eletrônicos,2016-11-14,1447.09
46,Sonda AIS Magnum Boost,eletrônicos,2016-12-20,1484.15
46,Sonda AIS Magnum Boost,eletrônicos,2016-12-26,1524.32
46,Sonda AIS Magnum Boost,eletrônicos,2018-06-25,1320.06
46,Sonda AIS Magnum Boost,eletrônicos,2020-11-09,943.04
46,Sonda AIS Magnum Boost,eletrônicos,2020-09-25,895.38
46,Sonda AIS Magnum Boost,eletrônicos,2021-04-05,914.47
46,Sonda AIS Magnum Boost,eletrônicos,2021-08-20,918.36
46,Sonda AIS Magnum Boost,eletrônicos,2022-02-12,959.01
46,Sonda AIS Magnum Boost,eletrônicos,2023-05-24,1007.47
46,Sonda AIS Magnum Boost,eletrônicos,2023-08-15,1000.64
46,Sonda AIS Magnum Boost,eletrônicos,2025-08-07,913.36
47,Rádio Simrad Tidal Aqua,eletrônicos,2016-04-01,1516.33
47,Rádio Simrad Tidal Aqua,eletrônicos,2016-08-01,1521.46
47,Rádio Simrad Tidal Aqua,eletrônicos,2016-11-25,1786.53
47,Rádio Simrad Tidal Aqua,eletrônicos,2017-10-27,1867.04
47,Rádio Simrad Tidal Aqua,eletrônicos,2018-09-18,1480.3
47,Rádio Simrad Tidal Aqua,eletrônicos,2019-10-05,1547.3
47,Rádio Simrad Tidal Aqua,eletrônicos,2019-05-15,1529.78
47,Rádio Simrad Tidal Aqua,eletrônicos,2019-06-24,1601.7
47,Rádio Simrad Tidal Aqua,eletrônicos,2019-07-11,1496.29
47,Rádio Simrad Tidal Aqua,eletrônicos,2024-04-07,1116.66
47,Rádio Simrad Tidal Aqua,eletrônicos,2025-11-13,1159.34
48,GPS Furuno Magnum Drift,eletrônicos,2017-03-02,4717.9
48,GPS Furuno Magnum Drift,eletrônicos,2017-02-13,4727.89
48,GPS Furuno Magnum Drift,eletrônicos,2018-03-12,3849.72
48,GPS Furuno Magnum Drift,eletrônicos,2020-07-21,2818.9
48,GPS Furuno Magnum Drift,eletrônicos,2020-10-08,2732.65
48,GPS Furuno Magnum Drift,eletrônicos,2020-12-31,2836.04
48,GPS Furuno Magnum Drift,eletrônicos,2023-03-08,3020.3
48,GPS Furuno Magnum Drift,eletrônicos,2024-03-15,2951.34
48,GPS Furuno Magnum Drift,eletrônicos,2024-03-20,2940.57
48,GPS Furuno Magnum Drift,eletrônicos,2024-12-09,2605.99
48,GPS Furuno Magnum Drift,eletrônicos,2025-08-09,2715.28
49,Sonda Furuno Swift,eletrônicos,2016-06-22,3915.41
49,Sonda Furuno Swift,eletrônicos,2020-08-14,2463.37
49,Sonda Furuno Swift,eletrônicos,2021-07-06,2627.0
49,Sonda Furuno Swift,eletrônicos,2024-11-09,2352.61
50,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2016-05-19,3132.48
50,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2016-03-08,3445.47
50,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2017-10-24,3473.38
50,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2019-11-04,2936.99
50,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2020-04-24,1995.61
50,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2020-12-23,2179.61
50,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2023-07-31,2378.45
50,Piloto Automático Simrad Poseidon Magnum,eletrônicos,2025-12-29,2023.22
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2016-04-20,18074.48
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2017-07-02,20499.39
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2017-02-21,20720.51
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2017-03-28,20500.04
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2017-09-05,20143.48
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2018-05-15,17459.65
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2018-05-29,17208.64
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2018-07-12,16468.76
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2019-04-23,16271.62
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2020-06-08,12009.17
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2020-12-18,12585.13
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2021-03-17,11340.92
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2021-09-22,12156.62
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2022-04-08,12243.38
51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2024-01-10,11769.05
52,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2018-11-19,3649.85
52,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2020-10-09,2589.1
52,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2023-11-01,2634.69
52,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2024-07-29,2426.66
52,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2025-11-14,2588.32
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2018-02-14,16499.65
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2019-12-06,13966.59
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2019-02-12,12702.64
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2019-03-12,12779.16
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2020-09-17,10206.9
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2020-12-24,10364.97
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2022-07-19,9958.63
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2023-02-01,10045.86
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2023-07-26,11332.93
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2024-06-28,9656.73
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2024-06-08,9496.3
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2025-03-20,9479.53
53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2025-09-26,10044.16
54,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2016-05-16,34695.49
54,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2017-09-28,38140.54
54,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2019-12-02,32591.8
54,Motor de Popa Yamaha Evo Dash 155HP,propulsão,2021-06-08,23191.9
55,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2021-01-19,20776.21
55,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2022-04-14,23326.09
55,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2024-06-02,22138.68
56,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2016-07-12,12685.17
56,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2022-12-19,8087.59
56,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2025-01-31,7374.35
57,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2017-11-17,36236.52
57,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2018-02-03,36429.89
57,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2018-08-24,29081.12
57,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2019-09-01,32170.77
57,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2020-05-26,22120.74
57,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2020-08-14,22061.17
57,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2021-11-22,21275.29
57,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2022-12-16,22497.79
57,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2024-03-22,23810.02
57,Motor de Popa Honda Vector Kinetic 174HP,propulsão,2024-11-26,20486.78
58,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2017-11-16,33176.21
58,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2019-08-05,27663.99
58,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2021-02-19,20183.35
58,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2022-07-13,20157.55
58,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2024-07-30,19252.13
58,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2024-08-23,19694.26
58,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2025-07-30,19423.25
58,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2025-11-27,20347.13
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2017-09-25,27754.61
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2017-10-31,26605.05
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2019-03-20,23004.44
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2019-06-14,22461.45
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2019-07-26,23099.55
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2021-10-08,16694.98
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2023-08-09,17493.05
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2023-09-14,17882.07
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2024-08-03,17522.59
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2024-04-09,15467.88
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2024-10-16,15361.57
59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2025-07-01,14351.88
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2016-01-02,27202.05
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2018-07-20,28780.03
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2018-08-22,26697.87
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2018-09-21,26705.73
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2021-01-02,19917.05
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2021-03-24,19657.13
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2021-04-15,19341.09
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2023-09-08,22190.02
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2023-12-22,22370.78
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2024-08-27,19786.24
60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2025-04-29,19261.28
61,Motor Diesel Honda Prime 84HP,propulsão,2018-06-12,7152.72
61,Motor Diesel Honda Prime 84HP,propulsão,2020-02-13,6458.44
61,Motor Diesel Honda Prime 84HP,propulsão,2022-04-11,5564.33
61,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92
61,Motor Diesel Honda Prime 84HP,propulsão,2024-08-26,5102.18
62,Motor Diesel Yanmar Velocity 37HP,propulsão,2018-08-21,25640.75
62,Motor Diesel Yanmar Velocity 37HP,propulsão,2019-12-24,25058.7
62,Motor Diesel Yanmar Velocity 37HP,propulsão,2022-02-21,20047.06
62,Motor Diesel Yanmar Velocity 37HP,propulsão,2022-04-07,19275.53
62,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-03-01,19016.98
62,Motor Diesel Yanmar Velocity 37HP,propulsão,2023-01-16,20000.78
63,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2017-02-16,45881.74
63,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2017-05-30,42862.12
63,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2018-03-21,42520.94
63,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2021-07-15,27445.91
63,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2021-07-29,27618.14
63,Motor Elétrico Torqeedo Ion Orca Vox 186HP,propulsão,2025-05-15,24849.56
64,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2016-12-15,32966.4
64,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2017-01-13,34815.02
64,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2017-01-19,34729.36
64,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2020-12-17,22034.06
64,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2021-09-08,21131.28
64,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2022-07-14,20436.49
64,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2022-06-09,21352.22
64,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2025-02-26,19307.99
65,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2016-01-27,6319.75
65,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2016-07-12,7541.59
65,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2022-06-13,5008.66
65,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2023-11-08,5225.24
65,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2024-05-17,4996.52
65,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2025-01-13,4184.78
66,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,propulsão,2018-04-10,3220.11
66,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,propulsão,2021-05-01,2360.29
66,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,propulsão,2024-08-07,2297.7
66,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,propulsão,2025-02-14,2194.88
67,Motor de Popa Yamaha Mako 108HP,propulsão,2017-12-05,27422.66
67,Motor de Popa Yamaha Mako 108HP,propulsão,2018-10-08,22302.57
67,Motor de Popa Yamaha Mako 108HP,propulsão,2019-02-26,22822.91
67,Motor de Popa Yamaha Mako 108HP,propulsão,2019-10-15,20681.03
67,Motor de Popa Yamaha Mako 108HP,propulsão,2022-06-17,16720.73
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2016-02-05,19121.65
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2017-04-12,20583.72
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2019-02-20,18034.48
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2020-05-13,11335.42
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2020-10-27,11843.55
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2021-03-18,12060.49
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2021-08-24,12619.48
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2021-10-09,12827.33
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2021-12-30,11988.94
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2023-04-18,13467.77
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2023-04-26,13226.26
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2023-06-21,13998.43
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2024-04-04,13317.89
68,Motor de Popa Honda Ion Vox Prime 163HP,propulsão,2025-10-20,12442.5
69,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2016-08-16,14259.84
69,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2017-01-08,14529.44
69,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2018-11-13,11979.31
69,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2020-11-03,9686.09
69,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2020-03-04,8542.02
69,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2023-05-15,9219.51
69,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2024-04-18,8620.92
69,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2024-11-10,8046.11
69,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2025-07-15,8145.73
69,Motor de Popa Torqeedo Ultra Impulse 292HP,propulsão,2025-08-13,8394.54
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2018-11-10,9172.7
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2018-12-18,8811.12
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2019-08-26,8306.24
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2020-01-20,8214.48
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2021-07-04,6150.49
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-01-25,6250.42
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-08-06,7053.78
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-09-11,6655.06
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2024-07-29,6083.51
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2024-06-11,5960.14
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2024-12-31,5548.63
70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2025-12-29,6164.29
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2018-01-24,40725.21
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2020-06-01,32103.69
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2020-05-03,28175.59
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2020-04-09,24634.58
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2022-04-07,24546.32
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2022-08-15,25564.93
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2022-11-29,24528.75
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2023-04-04,25647.03
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2023-06-30,27014.91
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2023-07-26,27484.92
71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2024-08-29,23100.17
72,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2017-05-19,30319.01
72,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-09-03,30675.48
72,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2025-11-03,17083.12
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2016-02-12,41323.15
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2017-10-08,45394.28
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2018-12-01,44470.65
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2018-12-06,38652.18
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2018-10-29,39370.75
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2018-11-12,36701.09
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2019-11-06,37032.42
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2021-12-04,25304.0
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2021-12-07,27407.95
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2023-01-20,27541.35
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2024-03-22,28694.54
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2024-08-21,26171.36
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2024-10-10,25649.93
73,Motor de Popa Torqeedo Core Hydra Flux 162HP,propulsão,2025-12-17,25987.97
74,Motor de Popa Honda Torque 228HP,propulsão,2016-08-15,27334.86
74,Motor de Popa Honda Torque 228HP,propulsão,2018-12-19,22250.99
74,Motor de Popa Honda Torque 228HP,propulsão,2023-05-04,17160.36
74,Motor de Popa Honda Torque 228HP,propulsão,2025-01-24,14691.11
74,Motor de Popa Honda Torque 228HP,propulsão,2025-06-26,15698.25
75,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2016-05-23,9190.66
75,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2020-07-31,6298.34
75,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2022-07-02,6193.58
75,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2024-08-28,5924.6
76,Motor Diesel Honda Aero 205HP,propulsão,2016-02-18,36971.92
76,Motor Diesel Honda Aero 205HP,propulsão,2016-06-21,43727.9
76,Motor Diesel Honda Aero 205HP,propulsão,2016-10-26,47479.65
76,Motor Diesel Honda Aero 205HP,propulsão,2016-12-21,44516.0
76,Motor Diesel Honda Aero 205HP,propulsão,2017-02-16,48583.21
76,Motor Diesel Honda Aero 205HP,propulsão,2018-11-19,39470.06
76,Motor Diesel Honda Aero 205HP,propulsão,2019-12-09,36603.0
76,Motor Diesel Honda Aero 205HP,propulsão,2020-08-01,36442.79
